Key	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
185	800	0.1009147	0.2442093	0.5166619	0.4372358	0.8073478	0.0287245	0.6389982	0.4037493	0.02225	0.4544286	0.0178938	0.3746439	0.0474478	0.0118083	0.007594	0.0920546	0.4187155	0.4628775	0.0535681	0.0021334	0.0402319	0.1094008	0.1613899	0.1248164	0.1497395	0.673444	0.428423	0.3563092	0.1482381	0.4912747	0.1331323	0.028391	0.1860273	0.0823465	0.7138885	0.6396999	0.5905218	0.0838242	0.0578857	0.6748031	0.0410199	0.561667	0.6976973	0.4019465	0.5673003	0.7109481	0.6529127	0.5842747	0.3673546	0.1868454	0.5571579	0.5415163	0.4879072	0.2266758	0.4535351	0.2908289	0.2288583	0.2265981	0.1254296	0.2647151	0.0048916	0.3033483	0.6576653	0.4136803	0.3747898	0.1738308	0.4121132	0.4484242	0.4364326	0.0118344	0.1427356	0.0210002	0.0360251	0.0772392	0.3135014	0.5229955	0.0202109	0.1182645	0.1608646	0.0147094	0.4088267	0.137129	0.6244492	0.1004847	0.572089	0.1366974	0.1612907	0.0524395	0.0614818	0.5614546	0.5807039	0.3767376	0.6401969	0.502293	0.4479264	0.6511496	0.2538144	0.6041629	0.5204001	0.6815863
186	850	0.1604164	0.2823287	0.4303677	0.4189	0.8017747	0.0264592	0.6357544	0.3595207	0.0294405	0.3847185	0.0115068	0.4799024	0.0374754	0.0228035	0.0047875	0.0856574	0.3237878	0.4718664	0.0509217	0.0015285	0.0323423	0.1211762	0.2413064	0.0875016	0.1304316	0.6549101	0.4572298	0.3762612	0.1588142	0.4961476	0.2045226	0.0304697	0.1663226	0.1309373	0.6264544	0.6388515	0.607632	0.0739898	0.0599514	0.6191927	0.0349607	0.5569397	0.5982851	0.5705288	0.6070802	0.5386343	0.5803488	0.4979969	0.3814681	0.2107725	0.5940409	0.6724072	0.4358726	0.1586132	0.4700224	0.4120538	0.2567307	0.2208041	0.152157	0.2757469	0.0232784	0.3654808	0.5351516	0.4086063	0.5468805	0.3126305	0.3619916	0.4485337	0.4578372	0.0150329	0.1548382	0.0508122	0.0203285	0.070325	0.3667727	0.5976679	0.0192566	0.1227526	0.1395936	0.0240663	0.3862225	0.1499079	0.6192666	0.1508126	0.5123189	0.1269681	0.1428055	0.1097763	0.0290513	0.6953153	0.6928825	0.3968546	0.5679636	0.4333451	0.4339176	0.4953874	0.3277303	0.577035	0.5855341	0.61482
187	900	0.1451373	0.2398567	0.5136577	0.3121189	0.6503619	0.0245386	0.5198962	0.4076737	0.0061365	0.4077959	0.0046825	0.3776885	0.0222447	0.0344979	0.0120371	0.1226844	0.3950564	0.4339085	0.0429274	0.0021184	0.059092	0.1753733	0.1097986	0.0991566	0.1069688	0.6662785	0.3588488	0.3687035	0.1874893	0.4566174	0.2359311	0.0058674	0.2015926	0.0763657	0.6125779	0.6959776	0.6429866	0.093509	0.0484859	0.7248631	0.0406638	0.708003	0.6315306	0.4932181	0.6496711	0.5844198	0.5253893	0.5801146	0.3658264	0.1231241	0.6098235	0.5533258	0.4324895	0.2013693	0.5314141	0.4296019	0.1982555	0.2126396	0.0573243	0.2956405	0.0107649	0.3759784	0.5252738	0.3647605	0.4241056	0.2648773	0.3544585	0.53253	0.5048713	0.0561473	0.1525942	0.0348729	0.0380479	0.0813673	0.3996711	0.6993034	0.0211836	0.0873355	0.1728441	0.0151609	0.4575616	0.1650898	0.6492201	0.1892657	0.566641	0.1661098	0.0907764	0.0711052	0.0377189	0.5771462	0.6613825	0.4373961	0.6508833	0.371123	0.4744976	0.6234057	0.2398003	0.6354684	0.6062701	0.652774
188	950	0.1091004	0.255451	0.5047569	0.3573947	0.7477055	0.0270275	0.5829059	0.4699062	0.0250017	0.4237886	0.0097042	0.3474351	0.027304	0.0411166	0.0081275	0.0817975	0.3244037	0.4964109	0.0738385	0.0004123	0.0379246	0.2433209	0.0915375	0.1456712	0.1175918	0.6746848	0.4289496	0.3234668	0.2264769	0.5597129	0.3092597	0.0093729	0.2313609	0.0869492	0.5983997	0.6006038	0.6204262	0.1075076	0.0851598	0.6498276	0.0174306	0.5988909	0.723394	0.4991001	0.585062	0.6696142	0.5674562	0.5433333	0.3221873	0.1316216	0.626251	0.6232988	0.368698	0.1678076	0.4718267	0.3681361	0.1939072	0.24143	0.08658	0.3391539	0.0384444	0.3226893	0.6517979	0.4179339	0.4596557	0.2822202	0.3463498	0.4467956	0.4777385	0.0131834	0.160536	0.0109654	0.0714927	0.0669037	0.3107024	0.6328309	0.0135705	0.1696847	0.2255552	0.019288	0.3373646	0.1303301	0.6438893	0.1676515	0.5705558	0.2045137	0.122592	0.0504413	0.0311775	0.7114162	0.6700074	0.4634495	0.6032125	0.4062485	0.4450353	0.5391303	0.250223	0.653021	0.5250691	0.621101
189	1000	0.1389616	0.2425657	0.5669596	0.3283145	0.5727559	0.0390287	0.6000877	0.3906805	0.0104816	0.5204468	0.0035797	0.3900661	0.0321574	0.020104	0.0110124	0.0842883	0.3086549	0.4858271	0.0625706	0.0004676	0.1305761	0.1304943	0.0850318	0.1116209	0.1340843	0.576905	0.4388238	0.3486571	0.2470445	0.4507162	0.2069318	0.0279864	0.1628551	0.1008603	0.5204941	0.561745	0.5542276	0.0710842	0.0548142	0.6189622	0.0277265	0.517354	0.5404147	0.3781945	0.5544245	0.6407138	0.6315507	0.4971403	0.3514231	0.1243099	0.5880663	0.637031	0.3993886	0.1591308	0.5304296	0.3664038	0.2257512	0.1791444	0.0974434	0.2698322	0.0126746	0.210542	0.6318672	0.3902284	0.434728	0.3189047	0.2577489	0.4459516	0.5441192	0.0412027	0.1543376	0.0117845	0.0149399	0.0556176	0.3755748	0.6946702	0.0160747	0.138751	0.1764967	0.0247565	0.4378428	0.1433046	0.6139501	0.1492336	0.5064101	0.1906941	0.1133338	0.0907396	0.0256487	0.6032347	0.6864159	0.4915619	0.6452619	0.3916341	0.4150001	0.6710712	0.2763571	0.6268859	0.6343116	0.5384602
190	0	0.1280454	0.2214582	0.4369083	0.3513833	0.6653722	0.0308747	0.6754264	0.4148791	0.0154989	0.3979978	0.0081874	0.3907761	0.0175307	0.0370511	0.0028481	0.0858582	0.2746579	0.5676916	0.0990208	0.0009913	0.0170044	0.1598566	0.1445511	0.1614912	0.1163927	0.6147997	0.3928332	0.3048931	0.2536975	0.4264097	0.2429024	0.0080639	0.1759779	0.0916141	0.6431681	0.6497068	0.612344	0.0878838	0.0558851	0.4880837	0.0510538	0.6345107	0.5658522	0.483725	0.7149358	0.6298078	0.6209642	0.5329061	0.4185054	0.1519509	0.534539	0.5710877	0.3868994	0.2904488	0.4684169	0.3421466	0.2612102	0.1802694	0.0998133	0.159439	0.0350471	0.2469749	0.6427724	0.4284337	0.4561419	0.4273441	0.306592	0.4200989	0.5533935	0.013062	0.1411236	0.0368673	0.056818	0.044126	0.4094693	0.7170604	0.0191224	0.0844843	0.1479298	0.0237696	0.3588218	0.1516353	0.6488369	0.1574902	0.6086176	0.1932957	0.0902644	0.0717581	0.0219346	0.5723562	0.5460435	0.4290289	0.6031068	0.4341922	0.4171129	0.6067733	0.2635363	0.5958593	0.5481714	0.7124906
191	50	0.0866043	0.2795138	0.6363646	0.3293494	0.536972	0.0443232	0.5409753	0.4526514	0.0182447	0.4782028	0.0091667	0.3875494	0.0170647	0.0175295	0.0050569	0.0459026	0.3831012	0.5963264	0.0769699	0.0009568	0.0318456	0.2166167	0.3093977	0.3094993	0.0206992	0.7003855	0.628979	0.3027771	0.2093174	0.5014931	0.3165119	0.0165565	0.1365009	0.0812476	0.577451	0.264381	0.5813578	0.0672015	0.0606826	0.5995088	0.3069519	0.6901765	0.623244	0.5475757	0.6073976	0.1430113	0.6261809	0.6493006	0.2010744	0.1774315	0.4402166	0.5722448	0.2687721	0.2344182	0.6213343	0.2571177	0.4200329	0.3928947	0.0576323	0.308012	0.2478092	0.3104864	0.6709103	0.4026842	0.6168547	0.1989437	0.4273174	0.2333083	0.4122779	0.0066619	0.1663416	0.0293159	0.0040487	0.0717032	0.3552124	0.6208976	0.0100116	0.0489539	0.0633761	0.0507836	0.3410396	0.1224185	0.6327709	0.27054	0.5565173	0.2332985	0.0552336	0.1126388	0.2932803	0.4672498	0.5300099	0.3802813	0.5688837	0.3405889	0.4894928	0.5857032	0.2713325	0.6856213	0.578673	0.6643561
192	100	0.0309121	0.2271556	0.5840072	0.4591448	0.6370164	0.0748031	0.5312827	0.4203384	0.0158558	0.5239739	0.0190236	0.3424716	0.0374735	0.0112882	0.0027951	0.038534	0.3547844	0.5443678	0.0602195	0.0160298	0.0324653	0.3399285	0.3769649	0.4997818	0.0041797	0.6402297	0.6031425	0.3031635	0.172375	0.6704177	0.3728524	0.0140347	0.1816999	0.0922435	0.6683231	0.2652153	0.4035574	0.0591594	0.0416345	0.7801099	0.4807226	0.6746482	0.615288	0.6363818	0.7075999	0.047092	0.49263	0.5046721	0.1506736	0.2573737	0.3648003	0.636146	0.0713346	0.2317501	0.6557661	0.3070546	0.6431114	0.486771	0.0362158	0.2890429	0.2502828	0.262257	0.5545603	0.3517906	0.6612216	0.1892201	0.325903	0.188288	0.5682869	0.0022539	0.1520801	0.0397327	0.0022708	0.1081728	0.260809	0.6071659	0.039553	0.0231362	0.0404164	0.0368588	0.4133211	0.086939	0.6972614	0.3386292	0.6103353	0.2538657	0.0276068	0.0740845	0.4655293	0.3236528	0.6551712	0.3820666	0.6229958	0.3573827	0.4142462	0.8318992	0.2913364	0.6820225	0.5236665	0.5987286
193	150	0.0636984	0.1850125	0.6575169	0.546416	0.634649	0.0250855	0.4036622	0.4027213	0.0224936	0.5022185	0.0110761	0.3642203	0.0410075	0.0232729	0.0008835	0.0394682	0.3407687	0.4068789	0.0641252	0.0114611	0.0244956	0.3453008	0.2913273	0.5465659	3.65e-05	0.5569293	0.6135881	0.2438364	0.1646788	0.6520221	0.2978879	0.019476	0.2272559	0.0837183	0.7356442	0.202048	0.1753347	0.0570043	0.0337533	0.6816222	0.336417	0.6554488	0.5954791	0.5438711	0.5984271	0.0335288	0.3030621	0.5477278	0.0629888	0.2756428	0.2644893	0.5890318	0.0540268	0.1791434	0.6750772	0.3643253	0.5649702	0.5470984	0.0347709	0.3099539	0.2401715	0.3893898	0.6263792	0.4294798	0.6584312	0.0893903	0.4136008	0.2170352	0.579847	0.0026838	0.1889624	0.0221394	0.0061485	0.1419391	0.3533703	0.579359	0.0082402	0.0258864	0.0734259	0.0250174	0.2501956	0.1636329	0.6211817	0.3279028	0.5006378	0.2866797	0.0324758	0.0805641	0.6023406	0.3684032	0.746381	0.4496719	0.6671087	0.4784039	0.3892511	0.7378427	0.2458326	0.6850084	0.5565486	0.5660542
194	200	0.0774403	0.1653175	0.5473627	0.3747712	0.7011993	0.0267329	0.1324406	0.587172	0.0517213	0.5524975	0.0031585	0.3614056	0.0156942	0.0198235	0.0141591	0.026928	0.3000798	0.4800432	0.0498648	0.0008231	0.0302563	0.4416174	0.2526851	0.4735934	0.0013841	0.6922846	0.6104227	0.2097267	0.3880923	0.59708	0.3030832	0.0517453	0.2242645	0.1137024	0.6584771	0.1897527	0.1088024	0.1330867	0.057225	0.6771465	0.3184948	0.6320206	0.7041432	0.5203061	0.6806034	0.0444815	0.2362539	0.5412325	0.0548109	0.2744356	0.1628897	0.5597681	0.0483961	0.1363784	0.5753758	0.347506	0.6093465	0.5893611	0.0237633	0.359705	0.2350925	0.4364423	0.4942703	0.4892257	0.489714	0.091021	0.4124822	0.2179309	0.4626592	0.0004068	0.3047652	0.0913594	0.0162169	0.3126654	0.4342364	0.6244245	0.0191422	0.0171951	0.0661499	0.0261683	0.303983	0.1715843	0.6129694	0.3172529	0.584239	0.2555061	0.0149644	0.0737502	0.5956598	0.45479	0.6725004	0.4050999	0.6304362	0.4078989	0.3839945	0.671538	0.3070754	0.6261196	0.4974405	0.506342
195	250	0.0757543	0.1511896	0.5340641	0.4176774	0.5973858	0.0327828	0.0369368	0.4979518	0.0642348	0.4974388	0.0167385	0.3519131	0.0237036	0.0212629	0.0009967	0.019655	0.2446942	0.4689025	0.032056	0.0021026	0.0349519	0.4593594	0.4470363	0.6429534	0.0019158	0.601549	0.501695	0.2169048	0.4855804	0.6092467	0.2820688	0.0130986	0.2259135	0.1219621	0.6576411	0.1569382	0.0138902	0.1885044	0.040566	0.6198209	0.3608514	0.7510251	0.6208725	0.5841882	0.5724181	0.052979	0.0841096	0.4729016	0.0324435	0.2194484	0.108204	0.423514	0.0217098	0.1463697	0.5598683	0.2793711	0.6245384	0.5186187	0.0523815	0.3229893	0.2699855	0.4306155	0.623764	0.4919325	0.5523	0.0693159	0.5449588	0.2067701	0.375929	0.0013203	0.4579192	0.2346485	0.0228301	0.5492978	0.4823063	0.5412177	0.0721247	0.0358133	0.0512991	0.0174601	0.2660766	0.1535408	0.6695031	0.3540542	0.498399	0.2105399	0.0321125	0.0379013	0.5336164	0.4882468	0.7157584	0.4279796	0.6754617	0.4790779	0.4188156	0.6359031	0.3378009	0.5452962	0.4446696	0.6204658
196	300	0.0485885	0.203333	0.560787	0.3949932	0.6429707	0.0675272	0.2055668	0.4914259	0.0326928	0.5687211	0.02428	0.4041702	0.0452875	0.0233339	0.0047591	0.0466529	0.3541274	0.5281781	0.0550787	0.0099109	0.047377	0.4115334	0.5588193	0.6393485	0.038554	0.5793857	0.6198507	0.1693846	0.6265229	0.6591353	0.3078403	0.0158139	0.2088559	0.0902135	0.6685823	0.217782	0.0146417	0.0670719	0.0618844	0.6130638	0.4238649	0.6174074	0.653548	0.5288929	0.7080944	0.0422168	0.0444595	0.3328261	0.0158241	0.2211182	0.1762638	0.5019084	0.0164346	0.2108737	0.6880217	0.3411802	0.5933818	0.5840674	0.0402132	0.31972	0.2479201	0.5336698	0.6217966	0.5766209	0.6677842	0.065472	0.3007521	0.2144975	0.3660953	0.0125655	0.5846255	0.5201728	0.0779106	0.5741867	0.6256828	0.4310354	0.2883121	0.0709697	0.0621438	0.0264305	0.2922758	0.1751807	0.6566499	0.3488389	0.5038464	0.2239081	0.0362728	0.0280286	0.5652867	0.5236066	0.6572019	0.4130573	0.6594631	0.4691543	0.4601615	0.675835	0.2400181	0.6100187	0.6743837	0.5936399
197	350	0.0872392	0.2523231	0.7652623	0.4641475	0.6285244	0.0185167	0.5720643	0.6801883	0.0748371	0.477666	0.0142785	0.393491	0.0276308	0.0111721	0.0009213	0.0678695	0.3682325	0.4089445	0.0720632	0.0083625	0.0393756	0.4061318	0.5179595	0.5051378	0.032645	0.7096875	0.5543793	0.2638085	0.532702	0.6225349	0.3378925	0.0044631	0.1649681	0.1070708	0.6352079	0.2428962	0.0185451	0.0731509	0.0592522	0.6568426	0.3574134	0.6425293	0.6487346	0.4744119	0.6321969	0.0371501	0.0218245	0.3496678	0.0383632	0.2200615	0.1138587	0.4177177	0.027645	0.1137715	0.6447299	0.3892451	0.7192636	0.5876502	0.0512664	0.2783676	0.2555867	0.475246	0.5944677	0.5833908	0.6779552	0.0839305	0.2398557	0.3021013	0.4587604	0.0357045	0.6216978	0.6129029	0.0578985	0.5887318	0.4953227	0.3044258	0.3726793	0.041968	0.0636397	0.0269173	0.3192119	0.1199654	0.6924179	0.4253762	0.4686871	0.2370622	0.0133612	0.04785	0.5648267	0.4884918	0.5560301	0.3697824	0.6013685	0.4764682	0.5131244	0.5177994	0.3194076	0.7260815	0.6069174	0.7453428
198	400	0.0959174	0.2499797	0.6031037	0.4883365	0.703205	0.0431489	0.5899833	0.5239085	0.0619095	0.641404	0.0035166	0.322827	0.0189374	0.0274937	0.0017911	0.0237113	0.2483218	0.4764849	0.0529283	0.002858	0.0418568	0.4049406	0.5276007	0.7097895	0.0192653	0.5975654	0.6097477	0.2179057	0.5977532	0.6520399	0.2403994	0.0131532	0.2089276	0.1191619	0.5229518	0.1971735	0.0172425	0.0444501	0.0780151	0.5886662	0.3826978	0.6267185	0.5883737	0.5323078	0.6517763	0.0641164	0.0121945	0.3063503	0.0427835	0.2695967	0.2190347	0.4627242	0.0187438	0.1295398	0.6446989	0.3164606	0.6457011	0.4738249	0.0268118	0.3304722	0.2577819	0.4385178	0.5810131	0.6131275	0.6620724	0.1339709	0.2466681	0.2763101	0.3533397	0.1699206	0.69281	0.5715315	0.0859492	0.5581314	0.4847977	0.1691716	0.4853965	0.0351151	0.0534023	0.0398095	0.3825815	0.2180281	0.7072233	0.4022593	0.5663231	0.2630157	0.0194625	0.0392783	0.5363025	0.4297053	0.6196194	0.3562946	0.5812529	0.3810675	0.6257895	0.5285056	0.247962	0.6564011	0.4819425	0.5578525
199	450	0.0819123	0.2596447	0.5046563	0.5320407	0.6066728	0.0189711	0.5811913	0.662788	0.0627685	0.5171743	0.0112144	0.3065728	0.0191423	0.0097233	0.0003232	0.0188413	0.3137935	0.4623818	0.0433796	0.0045874	0.0433308	0.4458612	0.627594	0.6655153	0.0479379	0.5900051	0.7145681	0.1727381	0.4973333	0.5021499	0.2388287	0.0222218	0.1959337	0.0776859	0.5153915	0.2387087	0.0093053	0.0569005	0.0367772	0.6900526	0.4086381	0.5363919	0.6136966	0.5101747	0.6426626	0.0340741	0.0100281	0.2859708	0.0488562	0.2554161	0.3006447	0.3746425	0.0230456	0.1446812	0.5610238	0.2762961	0.6742367	0.6131908	0.059106	0.3954109	0.2276561	0.5522063	0.6175284	0.6044626	0.5401159	0.0795772	0.1631113	0.3501837	0.2927361	0.4160605	0.6155561	0.7028501	0.1162556	0.5823904	0.6672014	0.1208371	0.5133266	0.0263357	0.0372487	0.039149	0.3150251	0.15743	0.5689691	0.3552236	0.5537576	0.2445135	0.0090415	0.0639196	0.5355668	0.5026931	0.5508694	0.4741041	0.6927504	0.3932458	0.478968	0.6617953	0.2926912	0.5553651	0.4849666	0.6206226
200	500	0.0780608	0.3317382	0.6444137	0.4503915	0.5908211	0.0469865	0.7015594	0.626807	0.0568108	0.5118049	0.0162406	0.2830485	0.0224729	0.0197127	0.0003362	0.0384359	0.3313728	0.4881744	0.0266823	0.0036293	0.064254	0.3620586	0.5465095	0.6265917	0.0336563	0.644214	0.5287884	0.2004045	0.5062417	0.7328741	0.2318688	0.0089113	0.1375516	0.0581689	0.6982905	0.2118633	0.0099214	0.046811	0.0652894	0.6960438	0.4085386	0.6345977	0.5405913	0.5364432	0.6560008	0.0380741	0.0041367	0.3390721	0.0451794	0.2248886	0.2573717	0.3742808	0.0405731	0.1765723	0.5751078	0.4162247	0.5951604	0.5779044	0.0400761	0.2144344	0.2261251	0.5008332	0.5630896	0.4938326	0.6526669	0.0666744	0.2063126	0.2842586	0.3621374	0.3017563	0.5649707	0.5800523	0.1194395	0.6337036	0.6116999	0.0746456	0.5902071	0.0236153	0.1030718	0.0180175	0.3465854	0.1729134	0.6822054	0.3119487	0.511167	0.2346158	0.013023	0.0764666	0.581734	0.4056896	0.6228202	0.4759984	0.599805	0.4366469	0.4793961	0.6586274	0.2088864	0.6929086	0.5333596	0.5735654
201	550	0.3115712	0.2645796	0.3980307	0.4041754	0.5701217	0.0650136	0.704484	0.5161578	0.0677728	0.4861113	0.0324907	0.3317355	0.0364405	0.0185727	0.0039587	0.0529199	0.3935292	0.2766034	0.033868	0.0041158	0.0509064	0.44407	0.6100177	0.620923	0.2713616	0.6490416	0.4727869	0.1652773	0.6860511	0.4966803	0.2001081	0.0184871	0.1359713	0.084147	0.6065118	0.4943874	0.2215389	0.0957406	0.0496723	0.6797489	0.1032009	0.5451376	0.6335946	0.5928489	0.5704414	0.483109	0.1188296	0.1408	0.0894998	0.2536295	0.3380486	0.30694	0.0143768	0.1768102	0.5116819	0.6623147	0.6934921	0.5777191	0.1101927	0.2372398	0.0783344	0.4983575	0.6033038	0.5101161	0.571647	0.1625339	0.1663196	0.4716733	0.224638	0.14133	0.5679931	0.5945003	0.418211	0.5648842	0.5912842	0.039073	0.5381242	0.0837309	0.1667192	0.0157747	0.2672026	0.1546692	0.6326292	0.2854542	0.5637132	0.2355995	0.0665037	0.0790153	0.4071739	0.481913	0.6021422	0.4063598	0.5682527	0.4848192	0.6032248	0.6632874	0.2863889	0.5600532	0.558708	0.6939008
202	600	0.3184049	0.2510917	0.4589513	0.4944638	0.5409108	0.0570109	0.6451442	0.6648093	0.018168	0.5078602	0.0214338	0.3923369	0.0268044	0.0337736	0.0119343	0.0352289	0.3933404	0.4412745	0.0458823	0.005911	0.0440039	0.2373139	0.3917139	0.5570313	0.1056024	0.6660546	0.4381045	0.2035956	0.4603812	0.5064659	0.2832229	0.0104167	0.2402025	0.0927715	0.6037504	0.7494015	0.5218409	0.090284	0.0575201	0.699994	0.063493	0.5379379	0.676754	0.528706	0.5327588	0.6447159	0.4632985	0.2306553	0.233989	0.2193982	0.5255455	0.5712411	0.1253403	0.2537494	0.5713551	0.4510745	0.4370744	0.3532272	0.108588	0.2884252	0.1997068	0.4585036	0.613273	0.541254	0.5028417	0.1794134	0.4845778	0.5841185	0.2096139	0.0811259	0.4788802	0.325339	0.2173398	0.575182	0.55902	0.0446184	0.3772252	0.1285234	0.169479	0.0208586	0.2772424	0.151707	0.6453236	0.1666412	0.6302594	0.2532028	0.1020041	0.055431	0.5328753	0.6306687	0.6296565	0.3838966	0.6044896	0.4674952	0.3937854	0.5858753	0.2289067	0.645233	0.3891221	0.6199076
203	650	0.2989999	0.3413424	0.619569	0.3985814	0.5850761	0.0687887	0.5655453	0.4952519	0.0160516	0.4462654	0.0233336	0.4023196	0.0513438	0.0181884	0.0296683	0.0746033	0.3977057	0.4082599	0.0476163	0	0.055824	0.2771208	0.4060593	0.5139409	0.0857023	0.7063528	0.4856222	0.223476	0.289854	0.4851863	0.2405962	0.0173254	0.1828456	0.1216999	0.7679503	0.7800954	0.6231986	0.0726205	0.0971433	0.6214428	0.0455457	0.5536396	0.5862862	0.5511173	0.5808746	0.587045	0.5437313	0.4281315	0.2316683	0.2222335	0.5978242	0.6267874	0.3962729	0.2085962	0.5495388	0.3844534	0.3880933	0.1976118	0.0919336	0.2478216	0.0761439	0.4795324	0.572939	0.4884743	0.64964	0.2061712	0.3804142	0.5720058	0.2746836	0.0149198	0.264543	0.1009081	0.1338594	0.350789	0.4666576	0.1397283	0.398069	0.084545	0.1043783	0.027689	0.421236	0.0991597	0.5035153	0.1620345	0.5486296	0.2629883	0.0903862	0.1117348	0.6117108	0.5795126	0.5480535	0.4096644	0.5410281	0.4265481	0.5636292	0.6493028	0.2838637	0.7537472	0.5701027	0.5772149
204	700	0.2475116	0.2414506	0.4516096	0.4915063	0.5155531	0.0419632	0.5874734	0.4612801	0.0135661	0.3898403	0.0250194	0.3494216	0.0434745	0.0445361	0.0195285	0.0945697	0.416222	0.4231395	0.0269465	0.0006768	0.0202453	0.1583397	0.4653801	0.3162402	0.0988606	0.6380352	0.4923613	0.2787987	0.2471174	0.4795366	0.2784987	0.022488	0.177218	0.1015948	0.5141709	0.6224093	0.5875645	0.1127842	0.066137	0.6515588	0.1109645	0.7159219	0.606281	0.4723839	0.5376186	0.7003131	0.5468962	0.5362663	0.3835104	0.1770823	0.5467131	0.6268263	0.357447	0.2513214	0.4693974	0.2923128	0.2971565	0.2770159	0.1439536	0.3133617	0.0204649	0.3670735	0.6768062	0.499715	0.5246389	0.2968202	0.3718682	0.6258277	0.3475655	0.0496576	0.215889	0.0534359	0.0492925	0.1928268	0.3319831	0.3646367	0.2580301	0.1387833	0.1510017	0.0072558	0.366019	0.1202864	0.7006862	0.1100356	0.516971	0.2206721	0.1086456	0.0941604	0.3574321	0.5399941	0.6136506	0.4121324	0.7137209	0.4063065	0.4343543	0.6864299	0.2822208	0.551165	0.4859485	0.5907467
205	750	0.1528966	0.2163402	0.4812543	0.4843902	0.6664854	0.0273105	0.6253693	0.486178	0.0124035	0.4724743	0.0126715	0.4586884	0.0364472	0.039594	0.0191472	0.1079669	0.350057	0.5262737	0.0319743	0.0028013	0.0632816	0.1678889	0.3273469	0.4434522	0.1243799	0.6727876	0.4858869	0.2824364	0.2063822	0.4790433	0.2191247	0.0106482	0.1384173	0.1254656	0.5894438	0.642428	0.6616974	0.0884123	0.053469	0.6120966	0.0496855	0.6027857	0.6419052	0.439649	0.6064973	0.7743164	0.5145077	0.5431819	0.3633987	0.2045484	0.5156889	0.7760143	0.2996417	0.1503046	0.5273773	0.2525191	0.2637481	0.1667396	0.1077569	0.2322606	0.0166653	0.3389574	0.5853009	0.5418089	0.4398966	0.2940798	0.3890203	0.4994486	0.4688873	0.0822722	0.2451233	0.0187561	0.0210276	0.176766	0.3617065	0.4147705	0.0776382	0.1373343	0.1535918	0.0331379	0.3432153	0.1042161	0.5537926	0.1465131	0.6243463	0.1890134	0.1244257	0.0513113	0.2336326	0.7022839	0.6698517	0.3643008	0.6608336	0.4625569	0.4912945	0.5368012	0.3071375	0.6312862	0.5438375	0.728179
206	800	0.1460067	0.2604553	0.499541	0.424838	0.6381303	0.0603036	0.6804879	0.4000247	0.0080273	0.4157252	0.0132455	0.3155941	0.0451046	0.0199776	0.00771	0.0833697	0.3517949	0.5037054	0.0372751	0.0042687	0.0534805	0.1019505	0.2063113	0.3118269	0.1203738	0.6044617	0.3975779	0.318959	0.1422241	0.4831163	0.2138435	0.0510273	0.1791751	0.0903557	0.6078033	0.5768526	0.6219499	0.1088686	0.0629476	0.5996307	0.0330945	0.5843763	0.5506344	0.4079484	0.6819613	0.5783752	0.6186314	0.5501305	0.4488885	0.1632436	0.5791215	0.5586945	0.402245	0.2041632	0.5190441	0.343163	0.262999	0.2581764	0.0643113	0.1902005	0.0281802	0.270041	0.5847993	0.3838852	0.4937398	0.1886203	0.4378214	0.4049639	0.473496	0.0139471	0.1479361	0.0304284	0.0387572	0.1303761	0.3757015	0.5250865	0.0792661	0.1120029	0.1393684	0.0267683	0.398374	0.1198776	0.5430015	0.1440662	0.5433652	0.193413	0.1331029	0.0588008	0.1182834	0.631737	0.5361526	0.4309228	0.5820995	0.4261965	0.6093027	0.5775013	0.3798894	0.7683113	0.5306332	0.6173873
207	850	0.1639056	0.2059224	0.5231413	0.3298195	0.5416152	0.057044	0.6392133	0.443112	0.0054418	0.4765073	0.0118921	0.4130896	0.0337707	0.0252472	0.0025149	0.0928746	0.3094714	0.533524	0.0546598	0.0022891	0.032664	0.1094225	0.0744822	0.2391211	0.0937735	0.6903608	0.3806393	0.536378	0.1156449	0.4466704	0.1779724	0.0148286	0.1709936	0.1448328	0.4745571	0.5984157	0.6592425	0.1240312	0.0350795	0.6652879	0.0211366	0.6401263	0.5859805	0.5422657	0.6792915	0.5678813	0.520458	0.4867935	0.3549302	0.1173839	0.6199521	0.7360281	0.3232155	0.1794319	0.499287	0.3299793	0.2198239	0.2152472	0.071569	0.1989052	0.0079726	0.2840227	0.6601072	0.4630887	0.5358807	0.3186942	0.3156758	0.3816688	0.4418835	0.0112095	0.1378788	0.0068468	0.0327438	0.1008761	0.4418584	0.5697443	0.0217017	0.1054411	0.100826	0.018891	0.354503	0.1317861	0.5729952	0.1981905	0.5016228	0.1849513	0.108443	0.0277381	0.0622182	0.634825	0.53913	0.4351513	0.6135203	0.3942986	0.4038995	0.5409723	0.2908923	0.6874403	0.5931418	0.5727239
